id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,country_name,iso_country,region_name,iso_region,local_region,municipality,gps_code,iata_code,local_code,home_link,last_updated
3771,KPHL,large_airport,Philadelphia International Airport,39.871899,-75.241096,36,United States,US,Pennsylvania,US-PA,PA,Philadelphia,KPHL,PHL,PHL,http://www.phl.org/,2024-04-02T16:39:06+00:00
3457,KCLT,large_airport,Charlotte Douglas International Airport,35.2140007,-80.94309998,748,United States,US,North Carolina,US-NC,NC,Charlotte,KCLT,CLT,CLT,http://www.charlotteairport.com/,2009-01-30T14:52:52+00:00
3604,KIAH,large_airport,George Bush Intercontinental Houston Airport,29.9843998,-95.34140015,97,United States,US,Texas,US-TX,TX,Houston,KIAH,IAH,IAH,http://www.fly2houston.com/iah,2008-06-13T14:30:04+00:00
3483,KDCA,large_airport,Ronald Reagan Washington National Airport,38.8521,-77.037697,15,United States,US,District of Columbia,US-DC,DC,Washington,KDCA,DCA,DCA,http://www.flyreagan.com/dca/reagan-national-airport,2016-12-13T09:13:00+00:00
3497,KDTW,large_airport,Detroit Metropolitan Wayne County Airport,42.21377,-83.353786,645,United States,US,Michigan,US-MI,MI,Detroit,KDTW,DTW,DTW,http://www.metroairport.com/,2024-04-02T16:32:46+00:00
3709,KMSP,large_airport,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.880081,-93.221741,841,United States,US,Minnesota,US-MN,MN,Minneapolis,KMSP,MSP,MSP,http://www.mspairport.com/,2024-04-02T16:37:09+00:00
3887,KSLC,large_airport,Salt Lake City International Airport,40.78886,-111.979866,4227,United States,US,Utah,US-UT,UT,Salt Lake City,KSLC,SLC,SLC,https://slcairport.com/,2024-04-29T19:05:02+00:00
3531,KFLL,large_airport,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,9,United States,US,Florida,US-FL,FL,Fort Lauderdale,KFLL,FLL,FLL,http://www.broward.org/airport,2018-09-16T02:40:06+00:00
3673,KMDW,large_airport,Chicago Midway International Airport,41.785999,-87.752403,620,United States,US,Illinois,US-IL,IL,Chicago,KMDW,MDW,MDW,https://www.flychicago.com/midway/home/pages/default.aspx,2022-10-23T16:27:10+00:00
3435,KBWI,large_airport,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,146,United States,US,Maryland,US-MD,MD,Baltimore,KBWI,BWI,BWI,https://www.bwiairport.com/,2024-09-29T04:03:29+00:00
3862,KSAN,large_airport,San Diego International Airport,32.73360062,-117.1900024,17,United States,US,California,US-CA,CA,San Diego,KSAN,SAN,SAN,http://www.san.org/,2014-12-10T01:00:52+00:00
3905,KSTL,large_airport,St. Louis Lambert International Airport,38.748697,-90.370003,618,United States,US,Missouri,US-MO,MO,St Louis,KSTL,STL,STL,https://www.flystl.com/,2024-10-02T15:41:59+00:00
5453,PHNL,large_airport,Daniel K Inouye International Airport,21.32062,-157.924228,13,United States,US,Hawaii,US-HI,HI,Honolulu,PHNL,HNL,HNL,http://airports.hawaii.gov/hnl/,2022-03-08T15:59:42+00:00
3768,KPDX,large_airport,Portland International Airport,45.588699,-122.598,31,United States,US,Oregon,US-OR,OR,Portland,KPDX,PDX,PDX,https://www.flypdx.com/,2024-04-29T19:02:03+00:00
3711,KMSY,large_airport,Louis Armstrong New Orleans International Airport,29.993401,-90.258003,4,United States,US,Louisiana,US-LA,LA,New Orleans,KMSY,MSY,MSY,https://flymsy.com/,2024-04-29T18:58:12+00:00
3926,KTPA,large_airport,Tampa International Airport,27.9755,-82.533203,26,United States,US,Florida,US-FL,FL,Tampa,KTPA,TPA,TPA,https://www.tampaairport.com/,2024-04-29T19:06:44+00:00
3420,KBNA,large_airport,Nashville International Airport,36.1245,-86.6782,599,United States,US,Tennessee,US-TN,TN,Nashville,KBNA,BNA,BNA,https://flynashville.com/,2024-04-29T18:52:06+00:00
3471,KCVG,large_airport,Cincinnati Northern Kentucky International Airport,39.048801,-84.667801,896,United States,US,Kentucky,US-KY,KY,Cincinnati / Covington,KCVG,CVG,CVG,https://www.cvgairport.com/,2023-08-15T23:40:32+00:00
3386,KAUS,large_airport,Austin Bergstrom International Airport,30.197535,-97.662015,542,United States,US,Texas,US-TX,TX,Austin,KAUS,AUS,AUS,http://www.ci.austin.tx.us/austinairport/,2024-03-14T12:07:49+00:00
3844,KRDU,large_airport,Raleigh Durham International Airport,35.877602,-78.787498,435,United States,US,North Carolina,US-NC,NC,Raleigh/Durham,KRDU,RDU,RDU,https://www.rdu.com/,2023-06-22T11:57:23+00:00
3778,KPIT,large_airport,Pittsburgh International Airport,40.491501,-80.232903,1203,United States,US,Pennsylvania,US-PA,PA,Pittsburgh,KPIT,PIT,PIT,https://flypittsburgh.com/,2024-04-29T19:02:38+00:00
3668,KMCI,large_airport,Kansas City International Airport,39.2976,-94.713898,1026,United States,US,Missouri,US-MO,MO,Kansas City,KMCI,MCI,MCI,http://www.flykci.com/,2016-05-31T09:33:29+00:00
3883,KSJC,large_airport,Norman Y. Mineta San Jose International Airport,37.362452,-121.929188,62,United States,US,California,US-CA,CA,San Jose,KSJC,SJC,SJC,https://www.flysanjose.com/,2022-09-02T15:17:36+00:00
3863,KSAT,large_airport,San Antonio International Airport,29.533701,-98.469803,809,United States,US,Texas,US-TX,TX,San Antonio,KSAT,SAT,SAT,https://www.sanantonio.gov/aviation,2022-09-25T21:25:37+00:00
3744,KOAK,large_airport,San Francisco Bay Oakland International Airport,37.720085,-122.221184,9,United States,US,California,US-CA,CA,Oakland,KOAK,OAK,OAK,http://www.oaklandairport.com/,2024-07-22T14:25:33+00:00
3894,KSNA,large_airport,John Wayne Orange County International Airport,33.675701,-117.867996,56,United States,US,California,US-CA,CA,Santa Ana,KSNA,SNA,SNA,http://www.ocair.com/,2023-05-11T14:55:36+00:00
3675,KMEM,large_airport,Memphis International Airport,35.0424,-89.9767,341,United States,US,Tennessee,US-TN,TN,Memphis,KMEM,MEM,MEM,https://flymemphis.com/,2024-04-29T18:56:51+00:00
3454,KCLE,large_airport,Cleveland Hopkins International Airport,41.411701,-81.8498,791,United States,US,Ohio,US-OH,OH,Cleveland,KCLE,CLE,CLE,http://www.clevelandairport.com/,2023-12-07T16:12:11+00:00
3588,KHOU,medium_airport,William P Hobby Airport,29.645399,-95.2789,46,United States,US,Texas,US-TX,TX,Houston,KHOU,HOU,HOU,http://www.fly2houston.com/hobbyHome,2021-11-21T14:56:51+00:00
3479,KDAL,medium_airport,Dallas Love Field,32.847099,-96.851799,487,United States,US,Texas,US-TX,TX,Dallas,KDAL,DAL,DAL,http://www.dallas-lovefield.com/,2021-11-21T14:57:51+00:00
3610,KIND,large_airport,Indianapolis International Airport,39.7173,-86.294403,797,United States,US,Indiana,US-IN,IN,Indianapolis,KIND,IND,IND,http://www.indianapolisairport.com/,2016-07-08T18:41:42+00:00
16091,KABQ,large_airport,Albuquerque International Sunport,35.039976,-106.608925,5355,United States,US,New Mexico,US-NM,NM,Albuquerque,KABQ,ABQ,ABQ,http://www.abqsunport.com/,2024-04-03T18:50:59+00:00
3458,KCMH,large_airport,John Glenn Columbus International Airport,39.998001,-82.891899,815,United States,US,Ohio,US-OH,OH,Columbus,KCMH,CMH,CMH,https://flycolumbus.com/,2018-04-19T16:19:05+00:00
3690,KMKE,large_airport,General Mitchell International Airport,42.947201,-87.896599,723,United States,US,Wisconsin,US-WI,WI,Milwaukee,KMKE,MKE,MKE,https://www.mitchellairport.com/,2024-04-29T18:57:21+00:00
3932,KTUS,medium_airport,Tucson International Airport / Morris Air National Guard Base,32.115004,-110.938053,2643,United States,US,Arizona,US-AZ,AZ,Tucson,KTUS,TUS,TUS,https://www.flytucson.com/,2021-11-21T14:59:59+00:00
3620,KJAX,large_airport,Jacksonville International Airport,30.492469,-81.687813,30,United States,US,Florida,US-FL,FL,Jacksonville,KJAX,JAX,JAX,https://www.flyjacksonville.com/,2024-04-29T18:56:27+00:00
3431,KBUF,large_airport,Buffalo Niagara International Airport,42.940498,-78.732201,728,United States,US,New York,US-NY,NY,Buffalo,KBUF,BUF,BUF,https://www.buffaloairport.com/,2024-04-29T18:52:59+00:00
3396,KBDL,large_airport,Bradley International Airport,41.93851,-72.688066,173,United States,US,Connecticut,US-CT,CT,Hartford,KBDL,BDL,BDL,http://www.bradleyairport.com/,2024-04-03T00:58:34+00:00
5388,PANC,large_airport,Ted Stevens Anchorage International Airport,61.179004,-149.992561,152,United States,US,Alaska,US-AK,AK,Anchorage,PANC,ANC,ANC,https://dot.alaska.gov/anc/,2024-04-29T19:13:03+00:00
3747,KOKC,large_airport,Will Rogers World Airport,35.393388,-97.598248,1295,United States,US,Oklahoma,US-OK,OK,Oklahoma City,KOKC,OKC,OKC,https://flyokc.com/,2024-04-29T18:59:21+00:00
5455,PHOG,large_airport,Kahului International Airport,20.896263,-156.431837,54,United States,US,Hawaii,US-HI,HI,Kahului,PHOG,OGG,OGG,https://airports.hawaii.gov/ogg/,2024-04-29T19:14:08+00:00
3892,KSMF,large_airport,Sacramento International Airport,38.6954,-121.591003,27,United States,US,California,US-CA,CA,Sacramento,KSMF,SMF,SMF,https://sacramento.aero/smf,2024-04-29T19:05:45+00:00
3432,KBUR,medium_airport,Hollywood Burbank Airport,34.197703,-118.356378,778,United States,US,California,US-CA,CA,Burbank,KBUR,BUR,BUR,https://www.hollywoodburbankairport.com/,2024-07-22T13:18:48+00:00
3450,KCHS,medium_airport,Charleston International Airport,32.898602,-80.040497,46,United States,US,South Carolina,US-SC,SC,Charleston,KCHS,CHS,CHS,https://www.iflychs.com/,2024-04-29T18:54:44+00:00
3751,KOMA,large_airport,Eppley Airfield,41.3032,-95.894096,984,United States,US,Nebraska,US-NE,NE,Omaha,KOMA,OMA,OMA,https://www.flyoma.com,2024-04-29T18:59:52+00:00
3766,KPBI,large_airport,Palm Beach International Airport,26.683201,-80.095596,19,United States,US,Florida,US-FL,FL,West Palm Beach,KPBI,PBI,PBI,https://www.pbia.org/,2024-04-29T19:01:41+00:00
3873,KSDF,large_airport,Louisville Muhammad Ali International Airport,38.1744,-85.736,501,United States,US,Kentucky,US-KY,KY,Louisville,KSDF,SDF,SDF,http://www.flylouisville.com,2019-12-14T21:35:15+00:00
3853,KRNO,large_airport,Reno Tahoe International Airport,39.4991,-119.767998,4415,United States,US,Nevada,US-NV,NV,Reno,KRNO,RNO,RNO,https://www.renoairport.com/,2024-04-02T16:41:00+00:00
3795,KPVD,large_airport,Theodore Francis Green State Airport,41.725038,-71.425668,55,United States,US,Rhode Island,US-RI,RI,Warwick,KPVD,PVD,PVD,https://flyri.com/,2023-06-22T11:58:53+00:00
3512,KELP,medium_airport,El Paso International Airport,31.807199,-106.377998,3959,United States,US,Texas,US-TX,TX,El Paso,KELP,ELP,ELP,https://elpasointernationalairport.com/,2024-04-29T18:55:25+00:00
3755,KORF,large_airport,Norfolk International Airport,36.895341,-76.201,26,United States,US,Virginia,US-VA,VA,Norfolk,KORF,ORF,ORF,https://www.norfolkairport.com/,2024-04-29T19:01:06+00:00
3847,KRIC,large_airport,Richmond International Airport,37.505199,-77.319702,167,United States,US,Virginia,US-VA,VA,Richmond,KRIC,RIC,RIC,https://flyrichmond.com/,2024-04-29T19:03:07+00:00
3864,KSAV,large_airport,Savannah Hilton Head International Airport,32.127602,-81.202103,50,United States,US,Georgia,US-GA,GA,Savannah,KSAV,SAV,SAV,https://savannahairport.com/,2024-04-29T19:03:33+00:00
3406,KBHM,medium_airport,Birmingham-Shuttlesworth International Airport,33.562901,-86.753502,650,United States,US,Alabama,US-AL,AL,Birmingham,KBHM,BHM,BHM,http://www.flybirmingham.com/,2021-11-21T15:02:17+00:00
3644,KLGB,medium_airport,Long Beach Airport (Daugherty Field),33.816523,-118.149891,60,United States,US,California,US-CA,CA,Long Beach,KLGB,LGB,LGB,http://www.lgb.org/,2022-10-18T11:17:08+00:00
3858,KRSW,large_airport,Southwest Florida International Airport,26.53619957,-81.75520325,30,United States,US,Florida,US-FL,FL,Fort Myers,KRSW,RSW,RSW,http://www.flylcpa.com/,2009-04-15T21:59:48+00:00
5448,PHKO,medium_airport,Ellison Onizuka Kona International Airport at Keahole,19.738783,-156.045603,47,United States,US,Hawaii,US-HI,HI,Kailua-Kona,PHKO,KOA,KOA,https://airports.hawaii.gov/koa/,2024-05-09T15:29:59+00:00
3371,KALB,medium_airport,Albany International Airport,42.74829865,-73.80169678,285,United States,US,New York,US-NY,NY,Albany,KALB,ALB,ALB,http://www.albanyairport.com/,2008-06-13T14:30:04+00:00
3421,KBOI,medium_airport,Boise Air Terminal/Gowen Field,43.5644,-116.223,2871,United States,US,Idaho,US-ID,ID,Boise,KBOI,BOI,BOI,http://www.cityofboise.org/departments/airport/,2021-11-21T15:02:39+00:00
3589,KHPN,medium_airport,Westchester County Airport,41.06700134,-73.70760345,439,United States,US,New York,US-NY,NY,White Plains,KHPN,HPN,HPN,,2008-06-13T14:30:04+00:00
3752,KONT,large_airport,Ontario International Airport,34.056,-117.600998,944,United States,US,California,US-CA,CA,Ontario,KONT,ONT,ONT,https://www.flyontario.com/,2024-04-29T19:00:26+00:00
3913,KSYR,large_airport,Syracuse Hancock International Airport,43.11119843,-76.10630035,421,United States,US,New York,US-NY,NY,Syracuse,KSYR,SYR,SYR,http://www.syrairport.org/,2009-07-11T20:52:07+00:00
3496,KDSM,medium_airport,Des Moines International Airport,41.534,-93.663101,958,United States,US,Iowa,US-IA,IA,Des Moines,KDSM,DSM,DSM,,2021-08-08T06:02:23+00:00
3605,KICT,medium_airport,Wichita Eisenhower National Airport,37.649899,-97.433098,1333,United States,US,Kansas,US-KS,KS,Wichita,KICT,ICT,ICT,,2021-07-31T17:52:14+00:00
3566,KGRR,medium_airport,Gerald R. Ford International Airport,42.88079834,-85.52279663,794,United States,US,Michigan,US-MI,MI,Grand Rapids,KGRR,GRR,GRR,,2010-01-23T11:27:52+00:00
3855,KROC,medium_airport,Frederick Douglass Greater Rochester International Airport,43.1189,-77.672401,559,United States,US,New York,US-NY,NY,Rochester,KROC,ROC,ROC,https://rocairport.com/,2022-06-05T00:05:59+00:00
3481,KDAY,medium_airport,James M Cox Dayton International Airport,39.902401,-84.219398,1009,United States,US,Ohio,US-OH,OH,Dayton,KDAY,DAY,DAY,,2021-11-20T16:28:58+00:00
3930,KTUL,large_airport,Tulsa International Airport,36.19839859,-95.88809967,677,United States,US,Oklahoma,US-OK,OK,Tulsa,KTUL,TUL,TUL,,2008-06-13T14:30:04+00:00
3552,KGEG,medium_airport,Spokane International Airport,47.6199,-117.533997,2376,United States,US,Washington,US-WA,WA,Spokane,KGEG,GEG,GEG,https://spokaneairports.net/,2024-04-29T18:55:53+00:00
3463,KCOS,medium_airport,City of Colorado Springs Municipal Airport,38.805801,-104.700996,6187,United States,US,Colorado,US-CO,CO,Colorado Springs,KCOS,COS,COS,https://flycos.coloradosprings.gov/,2021-11-22T14:14:00+00:00
3707,KMSN,medium_airport,Dane County Regional Truax Field,43.1399,-89.337502,887,United States,US,Wisconsin,US-WI,WI,Madison,KMSN,MSN,MSN,,2022-03-04T14:34:33+00:00
3796,KPWM,large_airport,Portland International Jetport,43.646198,-70.309303,76,United States,US,Maine,US-ME,ME,Portland,KPWM,PWM,PWM,https://portlandjetport.org/,2023-06-22T11:58:25+00:00
3645,KLIT,medium_airport,Bill & Hillary Clinton National Airport/Adams Field,34.729582,-92.223728,262,United States,US,Arkansas,US-AR,AR,Little Rock,KLIT,LIT,LIT,,2021-11-20T16:32:41+00:00
3684,KMHT,medium_airport,Manchester-Boston Regional Airport,42.932598,-71.435699,266,United States,US,New Hampshire,US-NH,NH,Manchester,KMHT,MHT,MHT,,2021-08-01T05:28:18+00:00
3938,KTYS,medium_airport,McGhee Tyson Airport,35.811001,-83.994003,981,United States,US,Tennessee,US-TN,TN,Alcoa,KTYS,TYS,TYS,,2022-09-26T00:02:27+00:00
3430,KBTV,medium_airport,Burlington International Airport,44.471901,-73.153297,335,United States,US,Vermont,US-VT,VT,South Burlington,KBTV,BTV,BTV,http://www.vermontairports.com/btv.html,2022-03-08T12:29:11+00:00
3792,KPSP,medium_airport,Palm Springs International Airport,33.8297,-116.507004,477,United States,US,California,US-CA,CA,Palm Springs,KPSP,PSP,PSP,http://www.palmspringsca.gov/index.aspx?page=270,2021-04-19T16:07:50+00:00
3866,KSBA,medium_airport,Santa Barbara Municipal Airport,34.426201,-119.839996,13,United States,US,California,US-CA,CA,Santa Barbara,KSBA,SBA,SBA,,2024-04-02T16:41:58+00:00
5449,PHLI,medium_airport,Lihue Airport,21.976,-159.339005,153,United States,US,Hawaii,US-HI,HI,Lihue,PHLI,LIH,LIH,,2022-03-08T16:02:06+00:00
3569,KGSP,medium_airport,Greenville Spartanburg International Airport,34.895699,-82.218903,964,United States,US,South Carolina,US-SC,SC,Greer,KGSP,GSP,GSP,,2021-11-20T16:24:51+00:00
3522,KEYW,medium_airport,Key West International Airport,24.556101,-81.759598,3,United States,US,Florida,US-FL,FL,Key West,KEYW,EYW,EYW,,2021-07-31T17:28:00+00:00
3783,KPNS,medium_airport,Pensacola International Airport,30.4734,-87.1866,121,United States,US,Florida,US-FL,FL,Pensacola,KPNS,PNS,PNS,http://www.flypensacola.com/,2019-11-07T18:53:05+00:00
3640,KLEX,medium_airport,Blue Grass Airport,38.036499,-84.605904,979,United States,US,Kentucky,US-KY,KY,Lexington,KLEX,LEX,LEX,http://www.bluegrassairport.com/,2021-11-20T15:25:26+00:00
3924,KTLH,medium_airport,Tallahassee Regional Airport,30.3965,-84.350304,81,United States,US,Florida,US-FL,FL,Tallahassee,KTLH,TLH,TLH,,2021-11-20T15:24:50+00:00
3899,KSRQ,large_airport,Sarasota Bradenton International Airport,27.394631,-82.554359,30,United States,US,Florida,US-FL,FL,Sarasota/Bradenton,KSRQ,SRQ,SRQ,,2024-04-03T01:12:00+00:00
3568,KGSO,medium_airport,Piedmont Triad International Airport,36.097801,-79.937302,925,United States,US,North Carolina,US-NC,NC,Greensboro,KGSO,GSO,GSO,,2021-11-20T16:25:34+00:00
3838,KRAP,medium_airport,Rapid City Regional Airport,44.04529953,-103.0569992,3204,United States,US,South Dakota,US-SD,SD,Rapid City,KRAP,RAP,RAP,,2008-06-13T14:30:04+00:00
3705,KMRY,medium_airport,Monterey Peninsula Airport,36.5870018,-121.8430023,257,United States,US,California,US-CA,CA,Monterey,KMRY,MRY,MRY,,2008-06-13T14:30:04+00:00
3478,KDAB,medium_airport,Daytona Beach International Airport,29.179899,-81.058098,34,United States,US,Florida,US-FL,FL,Daytona Beach,KDAB,DAB,DAB,,2021-08-01T05:30:32+00:00
3387,KAVL,medium_airport,Asheville Regional Airport,35.436199,-82.541801,2165,United States,US,North Carolina,US-NC,NC,Asheville,KAVL,AVL,AVL,,2021-08-01T09:49:00+00:00
3775,KPIE,medium_airport,St. Petersburg Clearwater International Airport,27.9102,-82.687401,11,United States,US,Florida,US-FL,FL,Pinellas Park,KPIE,PIE,PIE,,2022-10-27T15:35:40+00:00
3876,KSFB,large_airport,Orlando Sanford International Airport,28.77759933,-81.23750305,55,United States,US,Florida,US-FL,FL,Orlando,KSFB,SFB,SFB,,2008-06-13T14:30:04+00:00
3439,KCAK,medium_airport,Akron Canton Regional Airport,40.91609955,-81.44219971,1228,United States,US,Ohio,US-OH,OH,Akron,KCAK,CAK,CAK,,2008-06-13T14:30:04+00:00
3405,KBGR,medium_airport,Bangor International Airport,44.8074,-68.828102,192,United States,US,Maine,US-ME,ME,Bangor,KBGR,BGR,BGR,,2021-11-21T15:05:48+00:00
3438,KCAE,medium_airport,Columbia Metropolitan Airport,33.938801,-81.119499,236,United States,US,South Carolina,US-SC,SC,Columbia,KCAE,CAE,CAE,,2021-11-20T16:26:07+00:00
3672,KMDT,medium_airport,Harrisburg International Airport,40.193501,-76.763397,310,United States,US,Pennsylvania,US-PA,PA,Harrisburg,KMDT,MDT,MDT,http://www.flyhia.com/,2022-11-28T10:27:39+00:00
3449,KCHO,medium_airport,Charlottesville Albemarle Airport,38.1385994,-78.45290375,639,United States,US,Virginia,US-VA,VA,Charlottesville,KCHO,CHO,CHO,,2008-06-13T14:30:04+00:00
3594,KHSV,medium_airport,Huntsville International Carl T Jones Field,34.637199,-86.775101,629,United States,US,Alabama,US-AL,AL,Huntsville,KHSV,HSV,HSV,http://www.flyhuntsville.com/portal/#.VbaG-_lVhBc,2021-11-21T15:08:07+00:00
3633,KLBB,medium_airport,Lubbock Preston Smith International Airport,33.663601,-101.822998,3282,United States,US,Texas,US-TX,TX,Lubbock,KLBB,LBB,LBB,http://www.flylia.com/,2021-11-20T15:26:01+00:00
3448,KCHA,medium_airport,Chattanooga Metropolitan Airport (Lovell Field),35.035301,-85.203796,683,United States,US,Tennessee,US-TN,TN,Chattanooga,KCHA,CHA,CHA,,2021-11-20T15:27:32+00:00
3524,KFAT,medium_airport,Fresno Yosemite International Airport,36.776199,-119.718002,336,United States,US,California,US-CA,CA,Fresno,KFAT,FAT,FAT,https://flyfresno.com/,2021-08-01T10:15:05+00:00
3717,KMYR,medium_airport,Myrtle Beach International Airport,33.679699,-78.928299,25,United States,US,South Carolina,US-SC,SC,Myrtle Beach,KMYR,MYR,MYR,https://www.flymyrtlebeach.com,2024-04-29T18:58:53+00:00
3618,KJAC,medium_airport,Jackson Hole Airport,43.6072998,-110.737999,6451,United States,US,Wyoming,US-WY,WY,Jackson,KJAC,JAC,JAC,,2008-06-13T14:30:04+00:00
3562,KGRB,medium_airport,Austin Straubel International Airport,44.483459,-88.130805,695,United States,US,Wisconsin,US-WI,WI,Green Bay,KGRB,GRB,GRB,,2022-03-17T23:13:18+00:00
5457,PHTO,medium_airport,Hilo International Airport,19.721399,-155.048004,38,United States,US,Hawaii,US-HI,HI,Hilo,PHTO,ITO,ITO,,2022-03-08T16:02:24+00:00
21033,KSAF,medium_airport,Santa Fe Municipal Airport,35.6171,-106.088997,6348,United States,US,New Mexico,US-NM,NM,Santa Fe,KSAF,SAF,SAF,https://flysantafe.com/flights/airlines/,2023-04-11T01:16:47+00:00
3547,KFWA,medium_airport,Fort Wayne International Airport,40.9785,-85.195099,814,United States,US,Indiana,US-IN,IN,Fort Wayne,KFWA,FWA,FWA,https://fwairport.com/,2021-11-20T15:31:59+00:00
3879,KSGF,medium_airport,Springfield Branson National Airport,37.245701,-93.388603,1268,United States,US,Missouri,US-MO,MO,Springfield,KSGF,SGF,SGF,,2021-11-20T16:31:46+00:00
3377,KAMA,medium_airport,Rick Husband Amarillo International Airport,35.219398,-101.706001,3607,United States,US,Texas,US-TX,TX,Amarillo,KAMA,AMA,AMA,http://airport.amarillo.gov/,2021-11-20T15:28:26+00:00
3869,KSBP,medium_airport,San Luis County Regional Airport,35.23680115,-120.6419983,212,United States,US,California,US-CA,CA,San Luis Obispo,KSBP,SBP,SBP,http://www.sloairport.com/,2014-06-11T07:23:42+00:00
3868,KSBN,medium_airport,South Bend Regional Airport,41.708698,-86.317299,799,United States,US,Indiana,US-IN,IN,South Bend,KSBN,SBN,SBN,,2021-08-01T05:32:31+00:00
3416,KBLI,medium_airport,Bellingham International Airport,48.7928009,-122.538002,170,United States,US,Washington,US-WA,WA,Bellingham,KBLI,BLI,BLI,,2008-06-13T14:30:04+00:00
3408,KBIL,medium_airport,Billings Logan International Airport,45.807701,-108.542999,3652,United States,US,Montana,US-MT,MT,Billings,KBIL,BIL,BIL,,2021-11-20T15:29:45+00:00
5360,PAFA,medium_airport,Fairbanks International Airport,64.815102,-147.856003,439,United States,US,Alaska,US-AK,AK,Fairbanks,PAFA,FAI,FAI,,2024-04-03T18:56:53+00:00
3559,KGNV,medium_airport,Gainesville Regional Airport,29.69009972,-82.27179718,152,United States,US,Florida,US-FL,FL,Gainesville,KGNV,GNV,GNV,,2013-05-15T09:57:56+00:00
3451,KCID,medium_airport,The Eastern Iowa Airport,41.884701,-91.7108,869,United States,US,Iowa,US-IA,IA,Cedar Rapids,KCID,CID,CID,,2021-11-20T15:30:19+00:00
3523,KFAR,medium_airport,Hector International Airport,46.92070007,-96.81580353,902,United States,US,North Dakota,US-ND,ND,Fargo,KFAR,FAR,FAR,http://www.fargoairport.com/,2008-06-13T14:30:04+00:00
3911,KSWF,medium_airport,New York Stewart International Airport,41.504101,-74.104797,491,United States,US,New York,US-NY,NY,Newburgh,KSWF,SWF,SWF,https://www.swfny.com/,2024-05-09T15:27:17+00:00
3541,KFSD,medium_airport,Sioux Falls Regional Airport / Joe Foss Field,43.585463,-96.741152,1429,United States,US,South Dakota,US-SD,SD,Sioux Falls,KFSD,FSD,FSD,http://www.sfairport.com/,2021-03-03T12:12:22+00:00
3854,KROA,medium_airport,Roanoke–Blacksburg Regional Airport,37.3255,-79.975403,1175,United States,US,Virginia,US-VA,VA,Roanoke,KROA,ROA,ROA,http://www.roanokeairport.com/,2021-11-20T15:34:21+00:00
3609,KILM,medium_airport,Wilmington International Airport,34.27059937,-77.90260315,32,United States,US,North Carolina,US-NC,NC,Wilmington,KILM,ILM,ILM,,2008-06-13T14:30:04+00:00
3517,KEUG,medium_airport,Mahlon Sweet Field,44.12459946,-123.211998,374,United States,US,Oregon,US-OR,OR,Eugene,KEUG,EUG,EUG,,2008-06-13T14:30:04+00:00
3616,KISP,medium_airport,Long Island Mac Arthur Airport,40.79520035,-73.10019684,99,United States,US,New York,US-NY,NY,Islip,KISP,ISP,ISP,,2010-01-23T11:27:54+00:00
3437,KBZN,medium_airport,Bozeman Yellowstone International Airport,45.7775,-111.153,4473,United States,US,Montana,US-MT,MT,Bozeman,KBZN,BZN,BZN,,2024-04-02T16:29:35+00:00
3491,KDLH,medium_airport,Duluth International Airport,46.842098,-92.193604,1428,United States,US,Minnesota,US-MN,MN,Duluth,KDLH,DLH,DLH,http://www.duluthairport.com/,2022-01-28T17:34:15+00:00
3647,KLNK,medium_airport,Lincoln Airport,40.85100174,-96.75920105,1219,United States,US,Nebraska,US-NE,NE,Lincoln,KLNK,LNK,LNK,http://www.lincolnairport.com/,2008-06-13T14:30:04+00:00
3763,KPAE,medium_airport,Seattle Paine Field International Airport,47.9063,-122.281998,606,United States,US,Washington,US-WA,WA,Everett,KPAE,PAE,PAE,,2023-10-05T17:08:44+00:00
3356,KABE,medium_airport,Lehigh Valley International Airport,40.651773,-75.442797,393,United States,US,Pennsylvania,US-PA,PA,Allentown,KABE,ABE,ABE,,2022-03-04T10:29:37+00:00
3663,KMAF,medium_airport,Midland International Air and Space Port,31.942499,-102.202003,2871,United States,US,Texas,US-TX,TX,Midland,KMAF,MAF,MAF,,2022-10-23T15:13:52+00:00
3700,KMOB,medium_airport,Mobile Regional Airport,30.6912,-88.242798,219,United States,US,Alabama,US-AL,AL,Mobile,KMOB,MOB,MOB,http://www.mobairport.com/,2021-11-20T15:04:45+00:00
21410,KXNA,medium_airport,Northwest Arkansas National Airport,36.281898,-94.306801,1287,United States,US,Arkansas,US-AR,AR,Fayetteville/Springdale/Rogers,KXNA,XNA,XNA,http://www.flyxna.com/,2023-06-22T17:27:17+00:00
21114,KSTS,medium_airport,Charles M. Schulz Sonoma County Airport,38.50899887,-122.8130035,128,United States,US,California,US-CA,CA,Santa Rosa,KSTS,STS,STS,http://www.sonomacountyairport.org/,2014-04-11T19:00:49+00:00
3693,KMLB,medium_airport,Melbourne Orlando International Airport,28.1028,-80.645302,33,United States,US,Florida,US-FL,FL,Melbourne,KMLB,MLB,MLB,https://www.mlbair.com/,2021-10-07T06:37:28+00:00
19308,KASE,medium_airport,Aspen-Pitkin County Airport (Sardy Field),39.223202,-106.869003,7820,United States,US,Colorado,US-CO,CO,Aspen,KASE,ASE,ASE,http://aspenairport.com/,2022-12-15T16:06:02+00:00
